Date,Nifty_50,IT,Bank,FMCG,Auto,Pharma,Metal,Realty
2022-01-27,17110.150390625,33475.05078125,37981.66015625,35966.80078125,11561.599609375,12847.900390625,5445.89990234375,462.1000061035156
2022-01-28,17101.94921875,33851.94921875,37688.9609375,36188.30078125,11493.400390625,12983.0498046875,5466.0498046875,465.6499938964844
2022-01-31,17339.849609375,34824.55078125,37974.91015625,36467.25,11703.5,13179.900390625,5473.4501953125,480.25
2022-02-01,17576.849609375,35371.6484375,38505.05078125,37183.80078125,11616.099609375,13477.5,5719.39990234375,488.6499938964844
2022-02-02,17780.0,35788.75,39330.04296875,37581.5,11632.400390625,13643.650390625,5779.7001953125,495.5
2022-02-03,17560.19921875,35056.80078125,39009.546875,37467.19921875,11683.400390625,13617.599609375,5761.60009765625,486.8999938964844
2022-02-04,17516.30078125,35080.1015625,38788.90234375,37508.3984375,11560.599609375,13580.2998046875,5829.5,473.45001220703125
2022-02-07,17213.599609375,34621.25,37995.0078125,36764.94921875,11407.25,13381.7001953125,5829.0,468.20001220703125
2022-02-08,17266.75,34521.55078125,38028.0078125,36765.94921875,11429.7998046875,13444.7001953125,5875.60009765625,464.25
2022-02-09,17463.80078125,34983.30078125,38609.80078125,36852.8515625,11680.150390625,13570.2998046875,5985.0,467.0
2022-02-10,17605.849609375,35341.8515625,39010.49609375,36982.55078125,11674.0498046875,13613.0498046875,6059.4501953125,471.20001220703125
2022-02-11,17374.75,34379.05078125,38516.80078125,36671.6484375,11552.900390625,13510.2998046875,6023.7998046875,461.8500061035156
2022-02-14,16842.80078125,33880.6484375,36908.12109375,35661.25,11107.150390625,13252.150390625,5719.0,437.3999938964844
2022-02-15,17352.44921875,34913.30078125,38169.65625,36438.69921875,11552.2998046875,13356.900390625,5845.5,450.70001220703125
2022-02-16,17322.19921875,34801.94921875,37953.359375,36460.75,11509.7001953125,13425.099609375,5812.14990234375,455.79998779296875
2022-02-17,17304.599609375,34634.1015625,37531.2109375,36571.69921875,11492.849609375,13324.400390625,5793.39990234375,454.70001220703125
2022-02-18,17276.30078125,34483.1015625,37598.7109375,36498.69921875,11420.4501953125,13208.7998046875,5778.39990234375,449.0
2022-02-21,17206.650390625,34472.05078125,37685.1640625,36200.30078125,11361.599609375,13029.900390625,5658.9501953125,442.8999938964844
2022-02-22,17092.19921875,34129.55078125,37371.21484375,35879.8515625,11343.0498046875,12954.5,5595.89990234375,430.0
2022-02-23,17063.25,34114.30078125,37391.6171875,35933.1015625,11318.7001953125,12976.2998046875,5608.89990234375,443.54998779296875
2022-02-24,16247.9501953125,32547.900390625,35227.69140625,34735.1484375,10609.7998046875,12500.099609375,5313.64990234375,411.75
2022-02-25,16658.400390625,33476.94921875,36430.328125,35292.55078125,10895.2998046875,12899.849609375,5618.7001953125,433.75
2022-02-28,16793.900390625,33847.8515625,36204.87890625,35515.3984375,10820.5498046875,12927.599609375,5896.85009765625,436.3999938964844
2022-03-02,16605.94921875,33720.0,35372.390625,35364.44921875,10500.4501953125,12689.5498046875,6136.7001953125,431.25
2022-03-03,16498.05078125,34130.30078125,34943.89453125,35019.6015625,10261.099609375,12643.75,6210.25,429.0
2022-03-04,16245.349609375,34177.69921875,34407.40234375,34627.8515625,9896.650390625,12600.150390625,6010.14990234375,416.45001220703125
2022-03-07,15863.150390625,34135.8984375,32870.8671875,33657.44921875,9480.4501953125,12546.849609375,6136.14990234375,393.6499938964844
2022-03-08,16013.4501953125,35055.55078125,33157.71484375,34006.8984375,9560.0,12844.849609375,6045.2998046875,406.45001220703125
2022-03-09,16345.349609375,35440.55078125,33815.0546875,34486.94921875,9832.349609375,13059.25,6024.60009765625,418.8500061035156
2022-03-10,16594.900390625,35399.1015625,34475.19921875,35530.30078125,10019.349609375,13077.0498046875,6161.9501953125,428.20001220703125
2022-03-11,16630.44921875,35348.69921875,34545.84765625,35613.6484375,9979.7001953125,13399.0,6190.0498046875,430.20001220703125
2022-03-14,16871.30078125,36028.0,35311.73828125,35589.3984375,10074.2998046875,13351.900390625,6161.0498046875,422.95001220703125
2022-03-15,16663.0,35097.8515625,35022.2421875,35649.94921875,10131.2998046875,13318.849609375,5910.10009765625,421.70001220703125
2022-03-16,16975.349609375,35729.6484375,35747.8359375,36273.6015625,10350.099609375,13374.5,6065.7001953125,437.04998779296875
2022-03-17,17287.05078125,35643.6015625,36428.12890625,36782.69921875,10576.0,13546.0498046875,6183.7998046875,450.75
2022-03-21,17117.599609375,35377.75,36018.08203125,36149.3515625,10448.400390625,13549.5498046875,6276.35009765625,447.6000061035156
2022-03-22,17315.5,36070.44921875,36348.12890625,35887.05078125,10572.900390625,13513.150390625,6323.7001953125,443.1000061035156
2022-03-23,17245.650390625,36082.0,36146.9296875,35789.8515625,10463.4501953125,13569.650390625,6399.9501953125,441.54998779296875
2022-03-24,17222.75,36516.75,35526.6875,35797.1484375,10412.400390625,13724.5,6498.2001953125,443.75
2022-03-25,17153.0,36152.30078125,35409.69140625,35522.75,10354.150390625,13607.0498046875,6500.2001953125,449.1499938964844
2022-03-28,17222.0,36026.05078125,35710.0859375,35659.44921875,10421.599609375,13562.25,6559.39990234375,451.0
2022-03-29,17325.30078125,36146.75,35846.98046875,35640.1484375,10416.25,13771.400390625,6571.85009765625,455.3999938964844
2022-03-30,17498.25,36463.55078125,36333.87890625,35858.25,10542.150390625,13745.599609375,6428.9501953125,462.3500061035156
2022-03-31,17464.75,36317.19921875,36373.1796875,36287.75,10552.099609375,13584.099609375,6423.7001953125,463.54998779296875
2022-04-01,17670.44921875,36343.3984375,37148.06640625,36712.1484375,10676.849609375,13579.900390625,6477.2001953125,474.54998779296875
2022-04-04,18053.400390625,36442.8984375,38634.75,37191.75,10803.849609375,13789.25,6606.10009765625,476.1499938964844
2022-04-05,17957.400390625,36466.55078125,38067.45703125,37656.80078125,10936.5,13809.25,6640.4501953125,474.8999938964844
2022-04-06,17807.650390625,35871.5,37632.36328125,37588.8984375,10906.7998046875,13758.4501953125,6730.0,473.70001220703125
2022-04-07,17639.55078125,35423.25,37556.9140625,37561.69921875,10820.7001953125,13815.0,6618.35009765625,473.8500061035156
2022-04-08,17784.349609375,35394.44921875,37751.61328125,38322.6484375,10894.2998046875,13838.599609375,6755.5498046875,474.5
2022-04-11,17674.94921875,34895.8984375,37613.36328125,38236.25,10882.099609375,13837.849609375,6774.89990234375,479.8500061035156
2022-04-12,17530.30078125,34379.5,37746.9609375,37931.3984375,10788.7998046875,13744.650390625,6589.25,466.6000061035156
2022-04-13,17475.650390625,34354.80078125,37462.96484375,38191.3984375,10698.2998046875,13772.75,6627.0,464.1000061035156
2022-04-18,17173.650390625,32780.05078125,36728.57421875,38422.1015625,10745.75,13717.2998046875,6648.9501953125,458.20001220703125
2022-04-19,16958.650390625,31804.19921875,36341.1796875,37337.3984375,10615.150390625,13522.4501953125,6578.0,446.8999938964844
2022-04-20,17136.55078125,32173.400390625,36314.4765625,37722.80078125,10848.7001953125,13660.650390625,6556.10009765625,449.3500061035156
2022-04-21,17392.599609375,32611.599609375,36815.671875,38005.8984375,11090.5498046875,13821.2998046875,6570.2001953125,454.3999938964844
2022-04-22,17171.94921875,32426.69921875,36044.33203125,37775.44921875,11028.150390625,13569.849609375,6440.64990234375,448.1000061035156
2022-04-25,16953.94921875,31744.0,36081.93359375,37167.3984375,10916.5,13296.75,6256.7998046875,431.25
2022-04-26,17200.80078125,31840.05078125,36404.37890625,37866.69921875,11221.75,13444.099609375,6336.85009765625,446.6499938964844
2022-04-27,17038.400390625,31594.349609375,36028.43359375,37634.5,11158.849609375,13358.150390625,6321.5498046875,445.29998779296875
2022-04-28,17245.05078125,31914.349609375,36421.77734375,38460.25,11192.0498046875,13480.0,6362.39990234375,449.1000061035156
2022-04-29,17102.55078125,31622.400390625,36087.73046875,38204.1484375,11078.099609375,13462.849609375,6327.2998046875,443.75
2022-05-02,17069.099609375,31138.80078125,36163.328125,38285.30078125,10938.2998046875,13460.25,6363.10009765625,444.70001220703125
2022-05-04,16677.599609375,30794.599609375,35264.140625,37621.80078125,10661.0,13108.7998046875,6158.5498046875,430.1499938964844
2022-05-05,16682.650390625,31432.44921875,35232.44140625,37408.05078125,10705.7001953125,13008.5,6196.60009765625,423.20001220703125
2022-05-06,16411.25,30719.44921875,34590.796875,37279.30078125,10518.4501953125,12820.900390625,6066.0,408.1499938964844
2022-05-09,16301.849609375,30733.30078125,34275.0,36732.0,10483.5,12785.0,5942.7998046875,402.95001220703125
2022-05-10,16240.0498046875,30427.19921875,34482.24609375,36911.8984375,10472.4501953125,12596.2998046875,5633.85009765625,391.1000061035156
2022-05-11,16167.099609375,30050.25,34692.74609375,36658.3984375,10377.400390625,12557.650390625,5634.14990234375,393.95001220703125
2022-05-12,15808.0,29756.849609375,33531.7578125,36221.75,10164.349609375,12424.4501953125,5425.89990234375,385.5
2022-05-13,15782.150390625,29624.849609375,33120.96484375,36887.1484375,10412.349609375,12629.5,5313.0498046875,384.45001220703125
2022-05-16,15842.2998046875,29403.5,33597.2109375,36759.5,10649.099609375,12608.25,5359.9501953125,394.5
2022-05-17,16259.2998046875,30218.75,34301.5,37518.75,10911.150390625,12745.9501953125,5727.4501953125,402.20001220703125
2022-05-18,16240.2998046875,30077.69921875,34163.30078125,37989.05078125,10909.4501953125,12881.5498046875,5708.9501953125,395.1499938964844
2022-05-19,15809.400390625,28352.150390625,33315.26171875,37740.44921875,10618.0,12600.849609375,5476.25,384.8500061035156
2022-05-20,16266.150390625,28789.400390625,34276.0,38546.3515625,10914.599609375,13065.5,5706.35009765625,401.04998779296875
2022-05-23,16214.7001953125,29079.30078125,34247.203125,38510.80078125,11115.2001953125,12889.2001953125,5241.60009765625,396.79998779296875
2022-05-24,16125.150390625,28531.5,34289.75,38010.8515625,11116.2998046875,12691.599609375,5180.2998046875,392.0
2022-05-25,16025.7998046875,27566.099609375,34339.1015625,37930.94921875,11011.5,12543.849609375,5079.25,380.70001220703125
2022-05-26,16170.150390625,27932.55078125,35094.4921875,37849.19921875,11097.150390625,12557.5,5214.75,386.0
2022-05-27,16352.4501953125,28641.599609375,35612.88671875,38242.69921875,11270.25,12669.9501953125,5211.5,387.8500061035156
2022-05-30,16661.400390625,29753.30078125,35826.53125,38610.3984375,11491.400390625,12671.150390625,5264.0498046875,403.6000061035156
2022-05-31,16584.55078125,29679.05078125,35486.984375,38713.44921875,11586.599609375,12604.4501953125,5332.75,411.70001220703125
2022-06-01,16522.75,29260.75,35620.38671875,38434.55078125,11563.0,12443.75,5336.7001953125,407.1000061035156
2022-06-02,16628.0,29792.400390625,35613.234375,38497.30078125,11491.400390625,12500.349609375,5397.5498046875,410.79998779296875
2022-06-03,16584.30078125,29903.80078125,35274.640625,38273.8984375,11282.150390625,12418.7998046875,5328.7998046875,406.8500061035156
2022-06-06,16569.55078125,29819.80078125,35309.7890625,38238.44921875,11303.150390625,12412.400390625,5388.64990234375,403.5
2022-06-07,16416.349609375,29351.69921875,34995.59375,37648.8515625,11362.2001953125,12279.650390625,5340.85009765625,396.75
2022-06-08,16356.25,29472.150390625,34945.7421875,37254.3515625,11382.349609375,12317.7998046875,5348.2001953125,404.25
2022-06-09,16478.099609375,29761.55078125,35085.04296875,37440.6484375,11419.25,12465.900390625,5278.2001953125,405.29998779296875
2022-06-10,16201.7998046875,29114.30078125,34483.3984375,37428.69921875,11394.0,12419.2001953125,5199.9501953125,400.45001220703125
2022-06-13,15774.400390625,27914.599609375,33405.46484375,37078.1015625,11165.650390625,12191.849609375,5000.0,387.8500061035156
2022-06-14,15732.099609375,27953.349609375,33310.96484375,36999.1484375,11104.150390625,12218.5,5018.2998046875,391.0
2022-06-15,15692.150390625,27812.44921875,33338.61328125,36830.8984375,11206.75,12261.349609375,4982.2998046875,388.6000061035156
2022-06-16,15360.599609375,27136.44921875,32616.720703125,36621.1484375,10956.599609375,12066.650390625,4721.2998046875,377.70001220703125
2022-06-17,15293.5,26732.44921875,32742.669921875,36264.55078125,10830.900390625,11803.9501953125,4724.85009765625,377.6499938964844
2022-06-20,15350.150390625,26966.19921875,32684.419921875,36915.75,10754.7001953125,11847.900390625,4540.5498046875,370.75
2022-06-21,15638.7998046875,27810.650390625,33191.36328125,37317.75,10974.2001953125,12098.349609375,4720.75,384.29998779296875
2022-06-22,15413.2998046875,27488.400390625,32844.91796875,36963.30078125,10881.400390625,11939.0498046875,4490.75,375.8999938964844
2022-06-23,15556.650390625,28027.80078125,33134.61328125,37316.5,11359.5,12127.2001953125,4523.0,382.1499938964844
2022-06-24,15699.25,27777.80078125,33627.05859375,37778.8515625,11583.25,12178.400390625,4596.60009765625,383.20001220703125
2022-06-27,15832.0498046875,28345.94921875,33810.85546875,38103.19921875,11686.0498046875,12221.5498046875,4666.2998046875,386.5
2022-06-28,15850.2001953125,28509.099609375,33642.05859375,38173.1015625,11832.5498046875,12214.5498046875,4744.0,389.1000061035156
2022-06-29,15799.099609375,28140.099609375,33269.51171875,37688.3515625,11850.5,12210.9501953125,4755.39990234375,389.95001220703125
2022-06-30,15780.25,27843.349609375,33424.71484375,37664.55078125,11701.150390625,12159.349609375,4660.89990234375,385.29998779296875
2022-07-01,15752.0498046875,28064.25,33539.05859375,38725.8515625,11711.9501953125,12260.900390625,4696.5,391.3999938964844
2022-07-04,15835.349609375,27890.650390625,33940.50390625,39755.6484375,11692.099609375,12218.2001953125,4649.9501953125,392.6000061035156
2022-07-05,15810.849609375,27695.150390625,33815.50390625,39690.6015625,11649.7998046875,12233.75,4663.75,391.8500061035156
2022-07-06,15989.7998046875,28007.599609375,34323.8515625,40740.1484375,11952.2001953125,12331.150390625,4665.2998046875,400.75
2022-07-07,16132.900390625,28196.349609375,34919.89453125,40708.69921875,12114.099609375,12389.7001953125,4842.2001953125,411.25
2022-07-08,16220.599609375,28250.30078125,35123.640625,40925.25,12124.599609375,12449.4501953125,4799.5498046875,411.0
2022-07-11,16216.0,27380.55078125,35469.234375,41043.1484375,12252.5,12564.849609375,4893.89990234375,417.04998779296875
2022-07-12,16058.2998046875,27063.75,35131.83984375,40574.80078125,12107.349609375,12450.650390625,4834.0498046875,417.45001220703125
2022-07-13,15966.650390625,26949.75,34827.39453125,40954.3984375,12099.349609375,12622.2998046875,4872.5498046875,418.6000061035156
2022-07-14,15938.650390625,26523.30078125,34650.796875,40897.30078125,12115.2998046875,12721.0,4870.35009765625,417.6499938964844
2022-07-15,16049.2001953125,26484.75,34682.24609375,41498.80078125,12361.650390625,12732.0,4830.7001953125,420.0
2022-07-18,16278.5,27322.94921875,35358.2890625,41460.30078125,12408.7001953125,12713.4501953125,4950.9501953125,425.1000061035156
2022-07-19,16340.5498046875,27346.150390625,35719.9375,41479.8515625,12538.900390625,12682.2001953125,4991.0,435.95001220703125
2022-07-20,16520.849609375,28146.349609375,35971.68359375,41950.1484375,12511.2998046875,12711.5,5046.7001953125,435.20001220703125
2022-07-21,16605.25,28342.900390625,36200.578125,42283.0,12581.349609375,12651.75,5090.10009765625,438.0
2022-07-22,16719.44921875,28168.150390625,36738.5234375,42502.75,12634.2001953125,12617.5498046875,5094.10009765625,439.5
2022-07-25,16631.0,28216.0,36725.97265625,42386.94921875,12423.7001953125,12488.7998046875,5168.5498046875,437.5
2022-07-26,16483.849609375,27418.849609375,36408.078125,41799.05078125,12276.5,12341.900390625,5153.39990234375,433.1000061035156
2022-07-27,16641.80078125,27878.80078125,36783.32421875,42036.30078125,12326.349609375,12628.9501953125,5193.64990234375,437.75
2022-07-28,16929.599609375,28663.05078125,37377.71484375,42271.6484375,12383.7001953125,12660.650390625,5282.10009765625,446.79998779296875
2022-07-29,17158.25,29152.30078125,37490.9609375,42487.3984375,12543.2001953125,12776.5498046875,5485.7998046875,450.95001220703125
2022-08-01,17340.05078125,29220.0,37902.7578125,42526.75,12953.650390625,12766.849609375,5578.14990234375,452.6499938964844
2022-08-02,17345.44921875,29024.650390625,38023.55859375,42798.5,13023.650390625,12780.400390625,5563.4501953125,445.0
2022-08-03,17388.150390625,29416.94921875,37988.80859375,42624.1484375,12919.400390625,12682.0,5553.14990234375,441.6000061035156
2022-08-04,17382.0,29782.900390625,37755.11328125,42830.25,12945.7001953125,12982.349609375,5620.35009765625,436.54998779296875
2022-08-05,17397.5,29973.55078125,37920.16015625,42930.8984375,12804.349609375,12939.75,5595.85009765625,437.8999938964844
2022-08-08,17525.099609375,29967.69921875,38236.953125,42978.5,12927.9501953125,12940.25,5668.0,438.6000061035156
2022-08-10,17534.75,29701.150390625,38287.40625,42821.6015625,12951.650390625,12950.7001953125,5759.60009765625,434.79998779296875
2022-08-11,17659.0,30233.69921875,38879.3984375,42478.5,12923.5498046875,13014.2001953125,5758.85009765625,440.3999938964844
2022-08-12,17698.150390625,29885.900390625,39041.84765625,42457.30078125,12923.75,12864.0,5853.4501953125,443.25
2022-08-16,17825.25,29909.0,39239.19140625,42964.1015625,13250.0,12933.849609375,5893.39990234375,452.0
2022-08-17,17944.25,30256.900390625,39461.2421875,43275.8515625,13194.25,12979.25,5922.7998046875,452.3500061035156
2022-08-18,17956.5,30018.900390625,39655.6875,43522.30078125,13131.900390625,12935.75,5977.14990234375,459.3500061035156
2022-08-19,17758.44921875,30036.099609375,38985.49609375,42945.3515625,12946.4501953125,12799.9501953125,5883.25,450.3999938964844
2022-08-22,17490.69921875,29478.900390625,38297.3046875,42890.6484375,12695.75,12588.25,5708.10009765625,439.1000061035156
2022-08-23,17577.5,28957.849609375,38697.19921875,42937.6484375,12925.75,12683.5498046875,5789.2001953125,440.8500061035156
2022-08-24,17604.94921875,28859.849609375,39038.046875,42999.69921875,12913.349609375,12644.0,5830.0498046875,448.8500061035156
2022-08-25,17522.44921875,28608.650390625,38950.296875,42830.05078125,12877.900390625,12593.25,5800.10009765625,455.45001220703125
2022-08-26,17558.900390625,28691.599609375,38986.6953125,42768.94921875,12929.150390625,12580.4501953125,5902.7001953125,453.75
2022-08-29,17312.900390625,27678.94921875,38276.25390625,42933.8984375,12886.400390625,12545.75,5812.25,447.6000061035156
2022-08-30,17759.30078125,28407.900390625,39536.2890625,43821.1484375,13217.349609375,12699.400390625,5934.60009765625,463.20001220703125
2022-09-01,17542.80078125,27846.80078125,39300.79296875,43497.3515625,13266.150390625,12555.0,5878.9501953125,468.20001220703125
2022-09-02,17539.44921875,27745.80078125,39420.54296875,43666.55078125,13220.650390625,12506.150390625,5887.7001953125,467.3500061035156
2022-09-05,17665.80078125,27836.599609375,39805.2890625,43755.8515625,13246.099609375,12565.5498046875,5985.75,471.5
2022-09-06,17655.599609375,27742.80078125,39666.0390625,43528.8984375,13225.2998046875,12598.0,6064.7001953125,473.20001220703125
2022-09-07,17624.400390625,27832.400390625,39455.44140625,43614.94921875,13072.650390625,12696.2998046875,6066.39990234375,473.6000061035156
2022-09-08,17798.75,28102.400390625,40208.48046875,43786.44921875,13151.400390625,12689.9501953125,6011.5,472.25
2022-09-09,17833.349609375,28724.05078125,40415.23046875,43837.69921875,13219.599609375,12689.2998046875,6025.2998046875,470.04998779296875
2022-09-12,17936.349609375,29131.19921875,40573.52734375,43921.8515625,13256.099609375,12715.25,6080.9501953125,480.3999938964844
2022-09-13,18070.05078125,29116.849609375,40872.625,44251.55078125,13264.150390625,12745.599609375,6158.89990234375,479.54998779296875
2022-09-14,18003.75,28137.650390625,41404.91796875,44182.6484375,13222.25,12682.2001953125,6256.2998046875,476.25
2022-09-15,17877.400390625,27734.349609375,41208.71875,44041.6015625,13315.5,12518.849609375,6263.89990234375,471.8999938964844
2022-09-16,17530.849609375,26706.44921875,40776.328125,43192.6484375,12954.4501953125,12346.849609375,6137.64990234375,454.3500061035156
2022-09-19,17622.25,26810.150390625,40903.921875,43655.6484375,13074.0,12369.599609375,6110.10009765625,450.04998779296875
2022-09-20,17816.25,27020.599609375,41467.8203125,43981.25,13291.349609375,12750.7001953125,6205.60009765625,457.20001220703125
2022-09-21,17718.349609375,26843.25,41202.96875,44500.1484375,13223.4501953125,12573.5498046875,6076.10009765625,451.29998779296875
2022-09-22,17629.80078125,26782.650390625,40630.12890625,45080.44921875,13320.75,12612.849609375,6100.75,450.04998779296875
2022-09-23,17327.349609375,26592.349609375,39545.7890625,44854.6484375,13093.5,12610.650390625,6027.35009765625,436.75
2022-09-26,17016.30078125,26743.650390625,38615.80078125,43937.3984375,12594.349609375,12475.5,5778.25,418.20001220703125
2022-09-27,17007.400390625,27004.150390625,38358.703125,44218.1484375,12529.7998046875,12598.0,5728.64990234375,417.04998779296875
2022-09-28,16858.599609375,27067.650390625,37759.4140625,43964.6484375,12537.349609375,12705.400390625,5617.64990234375,414.25
2022-09-29,16818.099609375,26819.05078125,37647.3125,44356.25,12497.349609375,12874.2998046875,5645.9501953125,415.79998779296875
2022-09-30,17094.349609375,26981.150390625,38631.5,44405.6484375,12699.2998046875,12971.900390625,5768.2001953125,424.0
2022-10-03,16887.349609375,26729.099609375,38029.20703125,43477.30078125,12441.0498046875,13118.9501953125,5593.9501953125,418.75
2022-10-04,17274.30078125,27496.94921875,39109.59765625,44287.05078125,12690.5498046875,13233.4501953125,5769.2998046875,428.25
2022-10-06,17331.80078125,27928.75,39282.39453125,44097.19921875,12784.5498046875,13188.0,5956.9501953125,437.1499938964844
2022-10-07,17314.650390625,27733.599609375,39177.59375,43813.30078125,12761.9501953125,13134.7001953125,5931.5498046875,438.54998779296875
2022-10-10,17241.0,28027.599609375,39092.6484375,43329.19921875,12693.599609375,13028.400390625,5916.39990234375,434.25
2022-10-11,16983.55078125,27469.5,38712.0,42564.6484375,12488.349609375,12826.7998046875,5785.9501953125,420.8999938964844
2022-10-12,17123.599609375,27694.650390625,39118.09765625,43196.8515625,12598.2998046875,12839.349609375,5798.14990234375,427.70001220703125
2022-10-13,17014.349609375,27506.19921875,38623.55078125,43036.6484375,12562.75,12867.150390625,5804.25,423.45001220703125
2022-10-14,17185.69921875,27954.05078125,39305.14453125,43153.05078125,12478.25,12950.4501953125,5767.2001953125,420.04998779296875
2022-10-17,17311.80078125,28019.150390625,39919.984375,43182.8984375,12562.5498046875,12982.400390625,5711.39990234375,418.25
2022-10-18,17486.94921875,28315.19921875,40318.28125,43715.75,12732.650390625,13008.25,5775.0498046875,425.45001220703125
2022-10-19,17512.25,28060.349609375,40372.73046875,43890.55078125,12721.0498046875,13021.75,5736.14990234375,427.1499938964844
2022-10-20,17563.94921875,28432.19921875,40099.0859375,44281.1484375,12729.599609375,13089.2001953125,5801.7001953125,426.6000061035156
2022-10-21,17576.30078125,28336.94921875,40783.578125,44269.19921875,12695.650390625,12979.400390625,5748.35009765625,426.79998779296875
2022-10-24,17730.75,28534.30078125,41304.41796875,44210.1015625,12794.650390625,13061.099609375,5789.0498046875,428.0
2022-10-25,17656.349609375,28722.849609375,41122.2734375,43752.8515625,12952.7998046875,13112.2001953125,5812.4501953125,425.3500061035156
2022-10-27,17736.94921875,28572.19921875,41298.8203125,43954.6015625,12979.400390625,13228.0498046875,5970.25,437.95001220703125
2022-10-28,17786.80078125,28318.349609375,40990.375,43944.1015625,13190.900390625,13048.2998046875,5883.35009765625,436.1499938964844
2022-10-31,18012.19921875,28727.599609375,41307.41796875,44296.30078125,13381.650390625,13212.25,5896.35009765625,438.6499938964844
2022-11-01,18145.400390625,29270.650390625,41289.0703125,44564.8984375,13416.900390625,13492.0498046875,6036.9501953125,442.70001220703125
2022-11-02,18082.849609375,29138.650390625,41146.171875,44533.3515625,13318.25,13556.900390625,6075.7001953125,439.1499938964844
2022-11-03,18052.69921875,28795.75,41297.87109375,44661.8515625,13262.650390625,13559.9501953125,6068.75,441.70001220703125
2022-11-04,18117.150390625,28693.05078125,41257.96875,44509.55078125,13271.7001953125,13422.150390625,6324.14990234375,443.04998779296875
2022-11-07,18202.80078125,28741.30078125,41686.21484375,44709.44921875,13443.900390625,13230.0,6423.85009765625,447.70001220703125
2022-11-09,18157.0,28626.80078125,41782.71484375,44826.55078125,13341.400390625,13079.5,6364.0498046875,441.54998779296875
2022-11-10,18028.19921875,28505.75,41603.265625,44586.8984375,13080.75,12983.099609375,6318.75,440.8999938964844
2022-11-11,18349.69921875,29591.94921875,42136.5625,44520.5,13040.900390625,13015.650390625,6447.2001953125,448.25
2022-11-14,18329.150390625,29849.30078125,42076.26171875,43919.1484375,13071.400390625,13019.849609375,6558.5,453.29998779296875
2022-11-15,18403.400390625,29865.30078125,42372.20703125,43911.05078125,13155.5498046875,13036.900390625,6589.5498046875,452.79998779296875
2022-11-16,18409.650390625,29951.5,42534.8046875,43910.30078125,13105.9501953125,12998.5,6461.60009765625,448.1499938964844
2022-11-17,18343.900390625,29681.400390625,42457.55859375,43845.1015625,12927.400390625,12948.25,6455.7001953125,448.3500061035156
2022-11-18,18307.650390625,29669.25,42436.95703125,43747.0,12774.900390625,12861.400390625,6444.39990234375,448.79998779296875
2022-11-21,18159.94921875,29209.55078125,42346.05859375,43611.0,12696.099609375,12794.599609375,6392.25,443.1000061035156
2022-11-22,18244.19921875,29446.900390625,42456.55859375,43854.1484375,12745.5,12836.349609375,6448.85009765625,437.70001220703125
2022-11-23,18267.25,29405.650390625,42728.60546875,43854.19921875,12774.75,12876.9501953125,6422.85009765625,438.79998779296875
2022-11-24,18484.099609375,30178.650390625,43074.8984375,44241.75,12845.599609375,12888.150390625,6440.7001953125,439.75
2022-11-25,18512.75,30334.599609375,42983.44921875,44102.6015625,12958.0,12968.4501953125,6455.14990234375,444.8999938964844
2022-11-28,18562.75,30309.650390625,43019.94921875,44251.05078125,13036.400390625,12993.9501953125,6381.35009765625,445.20001220703125
2022-11-29,18618.05078125,30345.650390625,43052.94921875,45078.55078125,13007.650390625,13087.349609375,6447.35009765625,443.70001220703125
2022-11-30,18758.349609375,30391.69921875,43230.49609375,45536.55078125,13231.849609375,13144.2001953125,6564.2001953125,450.1499938964844
2022-12-01,18812.5,31120.5,43260.14453125,45370.6484375,13191.75,13120.650390625,6664.85009765625,459.04998779296875
2022-12-02,18696.099609375,31052.099609375,43103.25,45154.19921875,13046.349609375,13086.9501953125,6694.5,463.3500061035156
2022-12-05,18701.05078125,30891.5,43332.4453125,45151.1484375,13007.5498046875,13052.900390625,6819.75,466.54998779296875
2022-12-06,18642.75,30443.0,43138.05078125,45287.8515625,12973.7998046875,12955.349609375,6768.85009765625,463.3999938964844
2022-12-07,18560.5,30187.05078125,43098.19921875,45724.6015625,12870.650390625,12869.7998046875,6709.2998046875,457.8999938964844
2022-12-08,18609.349609375,30115.0,43596.34375,45767.05078125,12908.150390625,12728.7001953125,6756.9501953125,454.3500061035156
2022-12-09,18496.599609375,29168.44921875,43632.94140625,46159.5,12869.400390625,12774.7001953125,6681.5498046875,447.54998779296875
2022-12-12,18497.150390625,29050.5,43708.2421875,46215.19921875,12874.349609375,12758.0498046875,6708.14990234375,449.6000061035156
2022-12-13,18608.0,29376.55078125,43946.0390625,46145.55078125,12931.0,12797.75,6722.0,446.0
2022-12-14,18660.30078125,29713.900390625,44048.58984375,45949.3515625,13004.099609375,12883.599609375,6805.85009765625,452.45001220703125
2022-12-15,18414.900390625,29087.94921875,43497.6953125,45544.55078125,12912.900390625,12816.099609375,6708.5498046875,446.54998779296875
2022-12-16,18269.0,28702.19921875,43218.99609375,45320.75,12775.25,12636.2001953125,6657.7001953125,439.79998779296875
2022-12-19,18420.44921875,28556.44921875,43413.24609375,45981.44921875,12978.7998046875,12646.4501953125,6742.4501953125,443.04998779296875
2022-12-20,18385.30078125,28612.5,43358.99609375,45694.69921875,12879.400390625,12618.4501953125,6750.2998046875,437.70001220703125
2022-12-21,18199.099609375,28764.25,42617.453125,45284.69921875,12695.4501953125,12920.400390625,6593.64990234375,430.6000061035156
